protocol,tcp_bytes,Quic-bytes,real_time,
6,1448,,1442.611035,
6,1448,,1442.611166,
6,1448,,1442.61128,
6,1448,,1442.611412,
6,1448,,1442.611526,
6,1448,,1442.611657,
6,1448,,1442.611772,
6,1448,,1442.611903,
6,1448,,1442.612018,
6,1448,,1442.612149,
6,1448,,1442.612264,
6,1448,,1442.612395,
6,1448,,1442.612509,
6,1448,,1442.61264,
6,1448,,1442.612755,
6,1448,,1442.612886,
6,1448,,1442.613001,
6,1448,,1442.613132,
6,1448,,1442.613247,
6,1448,,1442.613378,
6,1448,,1442.613493,
6,1448,,1442.613623,
6,1448,,1442.613738,
6,1448,,1442.613869,
6,1448,,1442.613984,
6,6,,1443.48601,
6,0,,1443.99971,
6,0,,1444.000577,
6,0,,1444.001223,
6,0,,1444.407352,
6,0,,1444.414966,
6,0,,1444.859944,
6,1430,,1444.862313,
6,1430,,1444.87223,
6,1376,,1444.938637,
6,0,,1444.938649,
6,0,,1444.938655,
6,0,,1444.938672,
6,0,,1444.938677,
6,1430,,1444.941138,
6,1430,,1444.95108,
6,0,,1444.982698,
6,0,,1444.982719,
1,17,,1358,1445.017531
1,17,,1358,1445.097019
1,17,,630,1445.09703
1,17,,1358,1445.531509
6,31,,1446.224085,
1,17,,1358,1446.482533
1,17,,1358,1446.964061
6,0,,1447.001739,
6,0,,1447.002931,
1,17,,1358,1447.065267
1,17,,630,1447.065276
6,0,,1447.065282,
6,0,,1447.065285,
6,0,,1447.065289,
6,0,,1447.065294,
6,0,,1447.362683,
6,0,,1447.501939,
6,0,,1451.654535,
6,0,,1453.00552,
6,0,,1453.005527,
6,0,,1453.045917,
6,0,,1453.11885,
6,0,,1453.175875,
6,0,,1453.328341,
6,0,,1455.949523,
6,0,,1456.120393,
6,0,,1458.893525,
6,0,,1458.964918,
6,0,,1459.068311,
6,0,,1459.068322,
6,0,,1459.068331,
6,0,,1459.112399,
6,0,,1459.112419,
1,17,,1358,1459.470403
6,0,,1459.470415,
6,0,,1459.689444,
6,1430,,1460.384106,
1,17,,1358,1461.433235
6,0,,1461.433255,
6,0,,1461.473006,
6,0,,1461.775785,
6,0,,1462.124792,
6,0,,1462.125932,
6,0,,1463.783955,
1,6,,,1464.49854
6,0,,1464.500346,
6,0,,1464.500629,
6,0,,1464.878231,
6,0,,1464.87923,
6,0,,1464.879651,
1,17,,1358,1465.08643
6,0,,1465.086443,
6,0,,1465.086446,
6,0,,1465.126317,
6,0,,1465.53532,
6,0,,1466.252473,
6,0,,1466.781215,
6,0,,1466.781228,
6,0,,1466.781232,
6,1430,,1466.783585,
6,0,,1466.82533,
6,0,,1466.825351,
6,0,,1467.057184,
6,0,,1467.057195,
6,1430,,1467.059543,
6,1430,,1467.069473,
6,0,,1467.89172,
6,0,,1469.159883,
6,0,,1469.185171,
6,0,,1469.262943,
6,0,,1469.32921,
6,0,,1469.330002,
6,75,,1469.330333,
6,0,,1469.33102,
6,0,,1469.34923,
6,0,,1469.349242,
6,1430,,1469.351585,
6,1430,,1469.361514,
6,0,,1469.389167,
6,0,,1469.554502,
6,0,,1469.554517,
6,0,,1469.554521,
6,1430,,1469.55777,
6,1430,,1469.567727,
6,0,,1471.020244,
6,1430,,1471.022618,
6,1430,,1471.032547,
6,31,,1474.767818,
6,0,,1476.334838,
6,0,,1476.334849,
6,1430,,1476.33721,
6,1430,,1476.347137,
6,0,,1476.374645,
6,24,,1476.843265,
6,24,,1477.009782,
6,0,,1477.009805,
6,0,,1477.383766,
6,0,,1477.598318,
6,1430,,1477.600655,
6,1430,,1477.610603,
6,0,,1477.690153,
6,1430,,1477.692504,
6,1430,,1477.702421,
6,26,,1480.492017,
6,0,,1480.636683,
6,0,,1480.636694,
6,1430,,1480.639061,
6,1430,,1480.649366,
6,0,,1480.69479,
6,0,,1480.694801,
6,0,,1480.694805,
6,0,,1480.694809,
6,0,,1480.694813,
6,0,,1480.694816,
6,0,,1480.694819,
6,0,,1480.694823,
6,747,,1480.694827,
6,1430,,1480.697142,
6,1430,,1480.707087,
6,747,,1480.752613,
6,0,,1480.752628,
6,0,,1480.810348,
6,1430,,1480.81267,
6,0,,1480.868463,
6,0,,1480.868475,
6,0,,1480.868479,
6,1430,,1480.870814,
6,26,,1481.242111,
6,24,,1482.009949,
6,0,,1482.234689,
6,0,,1483.47586,
6,0,,1483.475871,
6,0,,1483.477887,
6,1430,,1483.478214,
6,0,,1484.09344,
6,0,,1484.712077,
6,0,,1484.852872,
6,0,,1485.063772,
6,0,,1485.140939,
6,0,,1485.271937,
6,0,,1485.349353,
6,0,,1486.747972,
,0,,1486.747977,
6,0,,1486.749007,
,0,,1486.749011,
6,0,,1486.797524,
6,0,,1486.867843,
6,0,,1487.514388,
6,747,,1487.514401,
6,1430,,1487.516761,
6,747,,1487.686017,
6,0,,1487.686029,
6,1430,,1487.688451,
6,0,,1488.365859,
6,0,,1488.365868,
6,0,,1488.365871,
6,0,,1488.365875,
6,0,,1488.365878,
6,0,,1488.365885,
6,0,,1488.365889,
6,1430,,1488.368211,
6,0,,1488.400382,
6,1430,,1488.402737,
6,0,,1489.583655,
6,1430,,1489.586013,
6,343,,1490.881343,
6,0,,1491.149516,
6,0,,1491.190956,
6,0,,1494.075577,
6,39,,1494.353344,
6,0,,1494.579545,
6,747,,1494.579558,
6,1430,,1494.581909,
6,712,,1494.614701,
6,747,,1494.632118,
6,0,,1494.632142,
6,0,,1494.632148,
6,0,,1494.632152,
6,0,,1494.632155,
6,0,,1494.632158,
6,0,,1494.632162,
6,0,,1494.632166,
6,0,,1494.63217,
6,1430,,1494.634536,
6,0,,1494.672063,
6,0,,1494.685153,
6,0,,1494.685164,
6,0,,1494.685167,
6,0,,1494.68517,
6,0,,1494.685174,
6,517,,1494.68518,
6,1430,,1494.68751,
6,0,,1494.724843,
6,0,,1494.739359,
6,0,,1494.739371,
6,0,,1494.739375,
6,1430,,1494.741741,
6,1430,,1494.784846,
6,1430,,1495.847607,
6,0,,1495.851207,
6,1430,,1495.853523,
6,0,,1496.141524,
6,0,,1496.221881,
6,0,,1496.221891,
6,1430,,1496.224242,
6,0,,1496.266047,
6,1430,,1496.268425,
6,0,,1496.309054,
6,0,,1496.31159,
6,0,,1496.311599,
6,1430,,1496.313945,
6,0,,1496.356695,
6,1430,,1496.358997,
6,0,,1496.401213,
6,1430,,1496.403569,
6,0,,1496.446264,
6,1430,,1496.448607,
6,0,,1496.69405,
6,1430,,1496.696401,
6,0,,1496.794162,
6,1430,,1496.796523,
6,0,,1496.894815,
6,0,,1496.894823,
6,1430,,1496.897171,
6,39,,1496.97197,
6,24,,1496.971971,
6,0,,1496.972206,
6,0,,1496.99393,
6,1430,,1496.99634,
6,0,,1497.042003,
6,63,,1497.281954,
6,63,,1497.754064,
6,0,,1498.321271,
6,517,,1498.321288,
6,1430,,1498.323595,
6,0,,1498.36091,
6,63,,1498.705933,
6,1430,,1498.855617,
6,0,,1500.109515,
6,0,,1500.336958,
6,0,,1501.913903,
6,0,,1501.914569,
6,0,,1501.914953,
6,75,,1501.915172,
6,0,,1501.915208,
6,75,,1501.915468,
6,0,,1501.915812,
6,0,,1501.915895,
6,80,,1502.631213,
6,0,,1503.246214,
6,747,,1503.246226,
6,747,,1503.451421,
6,0,,1503.451442,
6,6,,1503.486314,
6,0,,1503.821784,
6,517,,1503.821796,
6,0,,1503.853508,
6,0,,1503.861426,
6,0,,1504.264994,
6,0,,1504.475234,
6,0,,1504.845646,
6,1430,,1504.848004,
6,0,,1505.186421,
6,1430,,1505.188775,
6,1430,,1505.19161,
6,0,,1505.51385,
6,0,,1505.513861,
6,1430,,1505.516167,
6,0,,1506.221075,
6,0,,1506.306142,
6,1430,,1506.308483,
6,0,,1506.312243,
6,0,,1506.491904,
6,1430,,1506.494265,
6,0,,1506.616096,
6,0,,1506.619005,
6,0,,1506.621767,
6,0,,1506.621776,
6,0,,1506.824042,
6,39,,1506.887759,
6,0,,1507.020758,
6,0,,1507.029547,
6,1430,,1507.069384,
6,1430,,1507.069496,
6,1093,,1507.069594,
6,0,,1507.386779,
6,39,,1507.751617,
6,0,,1507.830967,
6,0,,1508.414141,
6,1430,,1508.416499,
6,0,,1508.557887,
6,1430,,1508.560252,
6,1430,,1508.57018,
6,39,,1508.583554,
6,0,,1508.591586,
6,1430,,1508.593924,
6,1430,,1508.609953,
6,0,,1508.746302,
6,1430,,1508.748673,
6,1430,,1508.758583,
6,0,,1509.037116,
6,1430,,1509.03949,
6,1430,,1509.049421,
6,0,,1509.101656,
6,0,,1509.154677,
6,0,,1509.270313,
6,0,,1509.3181,
6,1430,,1509.320448,
6,1430,,1509.330388,
6,1430,,1509.350298,
6,1430,,1509.370207,
6,1430,,1509.390098,
6,1430,,1509.409974,
6,1430,,1509.429893,
6,1430,,1509.449801,
6,1430,,1509.469676,
6,0,,1509.47521,
6,1430,,1509.489596,
6,1430,,1509.509501,
6,1430,,1509.52938,
6,1430,,1509.549301,
6,1430,,1509.569178,
6,1430,,1509.589098,
6,0,,1509.594755,
6,0,,1509.594765,
6,1430,,1509.609005,
6,1430,,1509.628895,
6,1430,,1509.648801,
6,1430,,1509.668692,
6,1430,,1509.688599,
6,1430,,1509.708505,
6,0,,1509.753303,
6,1430,,1509.755656,
6,1430,,1509.765602,
6,0,,1509.842808,
6,39,,1510.248592,
6,0,,1510.84271,
6,0,,1510.842721,
6,0,,1510.842725,
6,74,,1510.845668,
6,92,,1510.845677,
6,0,,1510.84568,
6,0,,1510.885367,
6,0,,1510.885854,
6,0,,1511.012647,
6,1430,,1511.015006,
6,0,,1511.091389,
6,1430,,1511.0938,
6,1430,,1511.103727,
6,0,,1511.120061,
6,1430,,1511.123635,
6,1430,,1511.143528,
6,0,,1511.356751,
6,1430,,1511.359106,
6,0,,1511.526656,
6,1430,,1511.529025,
6,0,,1511.557633,
6,1430,,1511.559994,
6,1430,,1511.56991,
6,0,,1511.691409,
6,1430,,1511.693755,
6,1430,,1511.703681,
6,0,,1511.852099,
6,1430,,1511.854422,
6,1430,,1511.864396,
6,0,,1512.007742,
6,1430,,1512.010133,
6,0,,1512.035402,
6,1430,,1512.037789,
6,1430,,1512.047734,
6,0,,1512.229732,
6,1430,,1512.232088,
6,1430,,1512.242018,
6,0,,1512.447484,
6,1430,,1512.449833,
6,1430,,1512.459763,
6,0,,1512.759393,
6,1430,,1512.761739,
6,1430,,1512.771683,
6,0,,1512.865082,
6,1430,,1512.867463,
6,0,,1512.869123,
6,0,,1512.869132,
6,1430,,1512.877407,
6,0,,1512.881848,
6,0,,1512.881854,
6,0,,1512.892666,
6,1430,,1512.8973,
6,1430,,1512.917208,
6,1430,,1512.937097,
6,1430,,1512.956989,
6,1430,,1512.976908,
6,0,,1512.991928,
6,0,,1512.991937,
6,1430,,1512.996801,
6,1430,,1513.016708,
6,0,,1513.023187,
6,1430,,1513.036596,
6,0,,1513.054229,
6,1430,,1513.056488,
6,1430,,1513.076409,
6,1430,,1513.09632,
6,0,,1513.101958,
6,0,,1513.101968,
6,1430,,1513.116224,
6,1430,,1513.136082,
6,0,,1513.143616,
6,0,,1513.143626,
6,1430,,1513.156003,
6,0,,1513.165522,
6,0,,1513.171353,
6,0,,1513.17436,
6,0,,1513.174366,
6,1430,,1513.175884,
6,0,,1513.179466,
6,0,,1513.189129,
6,1430,,1513.195801,
6,0,,1513.198236,
6,0,,1513.206272,
6,1430,,1513.215718,
6,1430,,1513.235602,
6,0,,1513.237199,
6,0,,1513.237208,
6,0,,1513.253897,
6,1430,,1513.255504,
6,0,,1513.266996,
6,72,,1513.27474,
6,1430,,1513.275383,
6,0,,1513.279777,
6,1430,,1513.295305,
6,0,,1513.296643,
6,0,,1513.299602,
6,1430,,1513.315209,
6,0,,1513.326921,
6,0,,1513.326931,
6,1430,,1513.335111,
6,0,,1513.338481,
6,1430,,1513.355005,
6,1430,,1513.374885,
6,1430,,1513.394821,
6,0,,1513.396441,
6,0,,1513.396447,
6,1430,,1513.414713,
6,0,,1513.421519,
6,1430,,1513.434635,
6,0,,1513.44109,
6,1430,,1513.454509,
6,0,,1513.463184,
6,0,,1513.466782,
6,0,,1513.468863,
6,1430,,1513.474415,
6,0,,1513.47505,
6,0,,1513.484646,
6,0,,1513.487821,
6,1430,,1513.49432,
6,0,,1513.505002,
6,39,,1513.511666,
6,1430,,1513.51421,
6,1430,,1513.534052,
6,1430,,1513.554042,
6,0,,1513.569311,
6,1430,,1513.573932,
6,1430,,1513.593852,
6,1430,,1513.613713,
6,1430,,1513.633621,
6,1430,,1513.653513,
6,1430,,1513.673422,
6,0,,1513.687471,
6,0,,1513.690772,
6,1430,,1513.693278,
6,0,,1513.710889,
6,1430,,1513.713228,
6,0,,1513.726277,
6,1430,,1513.73312,
6,1430,,1513.75161,
6,0,,1513.764658,
6,1430,,1513.768591,
6,0,,1513.784831,
6,1430,,1513.785566,
6,0,,1513.785928,
6,1430,,1513.802539,
6,0,,1513.812924,
6,1430,,1513.819151,
6,1430,,1513.835774,
6,0,,1513.840938,
6,1430,,1513.848762,
6,0,,1513.849039,
6,1430,,1513.856393,
6,1430,,1513.856408,
6,1430,,1513.871665,
6,1430,,1513.871682,
6,0,,1513.87504,
6,1430,,1513.886933,
6,1430,,1513.887064,
6,1430,,1513.900175,
6,1430,,1513.900195,
6,1430,,1513.91343,
6,1430,,1513.91345,
6,1430,,1513.926682,
6,1430,,1513.933302,
6,1430,,1513.933321,
6,0,,1513.943701,
6,1430,,1513.946561,
6,1430,,1513.946578,
6,1430,,1513.959782,
6,1430,,1513.959924,
6,1430,,1513.973067,
6,1430,,1513.973087,
6,1430,,1513.986318,
6,1430,,1513.986335,
6,0,,1513.987351,
6,0,,1513.997572,
6,1430,,1513.999573,
6,1430,,1513.999583,
6,1430,,1514.012815,
6,1430,,1514.012836,
6,1430,,1514.026069,
6,1430,,1514.026184,
6,1430,,1514.039323,
6,1430,,1514.039337,
6,1430,,1514.052581,
6,1430,,1514.0526,
6,0,,1514.054648,
6,0,,1514.062897,
6,1430,,1514.065828,
6,1430,,1514.065931,
6,1430,,1514.079088,
6,1430,,1514.07911,
6,0,,1514.090212,
6,1430,,1514.09232,
6,1430,,1514.092454,
6,1430,,1514.105601,
6,1430,,1514.10562,
6,1430,,1514.11881,
6,1430,,1514.118936,
6,1430,,1514.132109,
6,1430,,1514.13213,
6,1430,,1514.145318,
6,1430,,1514.145428,
6,1430,,1514.1586,
6,1430,,1514.158617,
6,0,,1514.160683,
6,1430,,1514.171842,
6,1430,,1514.171862,
6,1430,,1514.185081,
6,1430,,1514.185106,
6,1430,,1514.198353,
6,1430,,1514.198373,
6,1430,,1514.211573,
6,1430,,1514.211686,
6,0,,1514.220115,
6,1430,,1514.22484,
6,0,,1514.224942,
6,1430,,1514.224954,
6,1430,,1514.238115,
6,1430,,1514.238135,
6,1430,,1514.251351,
6,1430,,1514.25137,
6,1430,,1514.264524,
6,1430,,1514.264541,
6,0,,1514.288647,
6,1430,,1514.290999,
6,0,,1514.297255,
6,1430,,1514.299598,
6,1430,,1514.299701,
6,0,,1514.30747,
6,1430,,1514.309803,
6,1430,,1514.309924,
6,0,,1514.323191,
6,1430,,1514.325536,
6,1430,,1514.325666,
6,0,,1514.400963,
6,1430,,1514.403326,
6,1430,,1514.403341,
6,0,,1514.529154,
6,1430,,1514.531501,
6,1430,,1514.531518,
6,0,,1514.657889,
6,1430,,1514.660281,
6,1430,,1514.660391,
6,0,,1514.764636,
6,0,,1514.764647,
6,1430,,1514.767008,
6,1430,,1514.767019,
6,0,,1514.777971,
6,1430,,1514.7803,
6,1430,,1514.780412,
6,0,,1514.799694,
6,1430,,1514.802026,
6,1430,,1514.802151,
6,0,,1514.836369,
6,1430,,1514.838717,
6,1430,,1514.83883,
6,0,,1514.901602,
6,1430,,1514.903978,
6,1430,,1514.904092,
6,0,,1514.912197,
6,1430,,1514.914519,
6,1430,,1514.914631,
6,0,,1514.917858,
6,0,,1514.92004,
6,1430,,1514.92238,
6,1430,,1514.922389,
6,1430,,1514.934653,
6,1430,,1514.934674,
6,0,,1514.98717,
6,1430,,1514.989541,
6,1430,,1514.989667,
6,0,,1515.023912,
6,1430,,1515.02628,
6,1430,,1515.02629,
6,0,,1515.035505,
6,1430,,1515.037872,
6,1430,,1515.037882,
6,0,,1515.038639,
6,0,,1515.042223,
6,1430,,1515.044685,
6,1430,,1515.044799,
6,1430,,1515.056959,
6,1430,,1515.05698,
6,0,,1515.061404,
6,0,,1515.068244,
6,1430,,1515.069219,
6,1430,,1515.069333,
6,1430,,1515.081492,
6,1430,,1515.081618,
6,0,,1515.109574,
6,1430,,1515.111927,
6,1430,,1515.111937,
6,0,,1515.116227,
6,0,,1515.118328,
6,1430,,1515.118628,
6,1430,,1515.118758,
6,0,,1515.120895,
6,0,,1515.123008,
6,1430,,1515.130325,
6,1430,,1515.130426,
6,0,,1515.142224,
6,1430,,1515.142614,
6,1430,,1515.14273,
6,0,,1515.149002,
6,1430,,1515.154609,
6,1430,,1515.154626,
6,1430,,1515.166207,
6,1430,,1515.166223,
6,1430,,1515.177825,
6,1430,,1515.177839,
6,1430,,1515.188985,
6,1430,,1515.189005,
6,1430,,1515.200122,
6,1430,,1515.200141,
6,1430,,1515.211264,
6,1430,,1515.216904,
6,1430,,1515.216923,
6,0,,1515.217624,
6,0,,1515.21763,
6,1430,,1515.22799,
6,1430,,1515.228088,
6,0,,1515.283647,
6,0,,1515.283657,
6,1430,,1515.286023,
6,1430,,1515.28615,
6,1430,,1515.291557,
6,1430,,1515.291674,
6,0,,1515.306954,
6,1430,,1515.309289,
6,1430,,1515.309419,
6,0,,1515.453704,
6,0,,1515.453714,
6,1430,,1515.456075,
6,1430,,1515.456085,
6,0,,1515.532027,
6,1430,,1515.534367,
6,1430,,1515.534477,
6,0,,1515.543605,
6,1430,,1515.545957,
6,1430,,1515.546074,
6,0,,1515.549284,
6,1430,,1515.551625,
6,1430,,1515.551737,
6,1430,,1515.561518,
6,1430,,1515.561653,
6,0,,1515.565519,
6,0,,1515.569054,
6,1430,,1515.571601,
6,1430,,1515.571611,
6,1430,,1515.580855,
6,1430,,1515.580975,
6,1430,,1515.590117,
6,1430,,1515.590137,
6,0,,1515.592074,
6,1430,,1515.599354,
6,1430,,1515.599468,
6,1430,,1515.608632,
6,1430,,1515.608653,
6,1430,,1515.617883,
6,1430,,1515.617906,
6,1430,,1515.627307,
6,0,,1515.631392,
6,1430,,1515.633749,
6,1430,,1515.633878,
6,1430,,1515.641039,
6,1430,,1515.641059,
6,0,,1515.736693,
6,0,,1515.738377,
6,1430,,1515.739045,
6,1430,,1515.739152,
6,1430,,1515.743664,
6,1430,,1515.743779,
6,1430,,1515.75291,
6,1430,,1515.753007,
6,0,,1515.760032,
6,1430,,1515.762178,
6,1430,,1515.762297,
6,1430,,1515.77144,
6,1430,,1515.77146,
6,0,,1515.798624,
6,1430,,1515.800934,
6,0,,1515.832195,
6,1430,,1515.834556,
6,1430,,1515.834666,
6,0,,1515.839976,
6,0,,1515.839983,
6,1430,,1515.842345,
6,1430,,1515.842461,
6,1430,,1515.848459,
6,1430,,1515.848555,
6,0,,1515.961248,
6,1430,,1515.963605,
6,1430,,1515.963716,
6,0,,1516.114696,
6,1430,,1516.117016,
6,0,,1516.147389,
6,1430,,1516.14973,
6,1430,,1516.14986,
6,0,,1516.167122,
6,1430,,1516.169462,
6,1430,,1516.169486,
6,0,,1516.175709,
6,0,,1516.177911,
6,1430,,1516.178106,
6,1430,,1516.178208,
6,1430,,1516.18335,
6,1430,,1516.183465,
6,0,,1516.206729,
6,1430,,1516.209106,
6,1430,,1516.209116,
6,0,,1516.237525,
6,0,,1516.282656,
6,0,,1516.282665,
6,1430,,1516.285064,
6,1430,,1516.285165,
6,0,,1516.345487,
6,1430,,1516.347803,
6,1430,,1516.347961,
6,0,,1516.408429,
6,0,,1516.504656,
6,0,,1516.504665,
6,1430,,1516.507004,
6,1430,,1516.507014,
6,1430,,1516.511618,
6,1430,,1516.511735,
6,0,,1516.514609,
6,1430,,1516.520881,
6,1430,,1516.520906,
6,0,,1516.579302,
6,0,,1516.579309,
6,1430,,1516.581649,
6,1430,,1516.583913,
6,1430,,1516.584073,
6,0,,1516.675974,
6,1430,,1516.678363,
6,1430,,1516.678373,
6,0,,1516.845729,
6,0,,1516.845739,
6,1430,,1516.848114,
6,1430,,1516.848124,
6,0,,1516.849905,
6,1430,,1516.852709,
6,1430,,1516.852839,
6,0,,1516.856342,
6,0,,1516.859172,
6,1430,,1516.862015,
6,1430,,1516.862126,
6,0,,1516.868229,
,0,,1516.868238,
6,0,,1516.868691,
,0,,1516.868834,
6,1430,,1516.871211,
6,1430,,1516.871323,
6,1430,,1516.880497,
6,1430,,1516.880512,
6,0,,1517.525129,
6,0,,1517.525142,
6,1430,,1517.52749,
6,1430,,1517.527502,
6,1430,,1517.532092,
6,1430,,1517.532223,
6,0,,1517.647563,
6,1430,,1517.649912,
6,1430,,1517.65004,
6,0,,1517.666329,
6,1430,,1517.668643,
6,1430,,1517.66878,
6,0,,1517.690982,
6,0,,1517.690991,
6,1430,,1517.69333,
6,1430,,1517.693344,
6,1430,,1517.69795,
6,1430,,1517.698057,
6,0,,1517.779166,
6,1430,,1517.781497,
6,1430,,1517.781626,
6,0,,1517.808894,
6,1430,,1517.811263,
6,1430,,1517.811393,
6,0,,1517.871627,
6,1430,,1517.873982,
6,1430,,1517.874096,
6,0,,1517.908533,
6,1430,,1517.910875,
6,1430,,1517.911003,
6,0,,1517.98456,
6,1430,,1517.986934,
6,1430,,1517.986948,
6,0,,1517.996187,
6,1430,,1517.99855,
6,1430,,1517.998679,
6,0,,1518.078655,
6,1430,,1518.081027,
6,0,,1518.087304,
6,0,,1518.089486,
6,1430,,1518.089643,
6,1430,,1518.089688,
6,1430,,1518.094282,
6,1430,,1518.094296,
6,0,,1518.114848,
6,1430,,1518.117183,
6,1430,,1518.117312,
6,0,,1518.168603,
6,1430,,1518.170973,
6,0,,1518.191247,
6,1430,,1518.193603,
6,1430,,1518.19362,
6,0,,1518.213885,
6,1430,,1518.21623,
6,1430,,1518.216359,
6,0,,1518.304626,
6,1430,,1518.306998,
6,0,,1518.400406,
6,1430,,1518.40276,
6,1430,,1518.402775,
6,0,,1518.423027,
6,1430,,1518.425377,
6,1430,,1518.425489,
6,0,,1518.567714,
6,0,,1518.567726,
6,1430,,1518.570079,
6,1430,,1518.570094,
6,0,,1518.599521,
6,0,,1518.601466,
6,1430,,1518.601858,
6,1430,,1518.601963,
6,1430,,1518.606499,
6,1430,,1518.60661,
6,0,,1518.642613,
6,1430,,1518.644968,
6,1430,,1518.644987,
6,0,,1518.65394,
6,1430,,1518.656307,
6,1430,,1518.656319,
6,0,,1518.736291,
6,1430,,1518.738654,
6,1430,,1518.738666,
6,0,,1518.985143,
6,0,,1519.00883,
6,1430,,1519.011176,
6,0,,1519.014338,
6,0,,1519.014346,
6,1430,,1519.016672,
6,1430,,1519.016787,
6,1430,,1519.022755,
6,1430,,1519.022884,
6,0,,1519.05352,
6,0,,1519.124729,
6,0,,1519.131579,
6,0,,1519.217643,
6,0,,1519.233438,
6,0,,1519.256794,
6,0,,1519.256804,
6,0,,1519.334622,
6,0,,1519.340081,
6,0,,1519.378285,
6,0,,1519.404539,
6,0,,1519.406705,
6,0,,1519.410812,
6,0,,1519.412952,
6,0,,1519.418138,
6,0,,1519.481371,
6,0,,1519.501515,
6,0,,1519.737884,
6,39,,1520.039513,
6,0,,1520.240073,
6,0,,1520.256253,
6,0,,1520.267408,
6,0,,1520.26855,
6,0,,1520.485926,
6,0,,1520.485938,
6,0,,1520.552134,
6,0,,1520.567246,
6,0,,1520.789304,
6,0,,1520.789321,
6,0,,1520.791545,
6,0,,1520.848645,
6,0,,1520.848655,
6,0,,1520.884008,
6,0,,1521.012583,
6,0,,1521.016761,
6,0,,1521.022982,
6,0,,1521.043487,
6,0,,1521.043503,
6,0,,1521.045913,
6,0,,1521.091112,
6,0,,1521.0958,
6,0,,1521.12309,
6,0,,1521.125269,
6,0,,1521.140456,
6,0,,1521.144664,
6,0,,1521.196876,
6,0,,1521.317055,
6,1430,,1521.319398,
6,1430,,1521.319527,
6,0,,1521.351866,
6,0,,1521.382425,
6,1430,,1521.384761,
6,1430,,1521.384891,
6,0,,1521.436121,
6,1430,,1521.438494,
6,1430,,1521.438518,
6,0,,1521.494788,
6,1430,,1521.497136,
6,1430,,1521.497265,
6,0,,1521.525943,
6,1430,,1521.528299,
6,1430,,1521.528412,
6,0,,1521.557678,
6,1430,,1521.560018,
6,0,,1521.560062,
6,0,,1521.560068,
6,0,,1521.560071,
6,517,,1521.560074,
6,517,,1521.560077,
6,1430,,1521.560126,
6,0,,1521.562147,
6,0,,1521.562269,
6,0,,1521.59536,
6,1430,,1521.597719,
6,1430,,1521.597731,
6,1430,,1521.602336,
6,1430,,1521.602445,
6,1430,,1521.611598,
6,1430,,1521.611615,
6,1430,,1521.620848,
6,1430,,1521.620979,
6,0,,1521.623532,
6,1430,,1521.629797,
6,1430,,1521.629928,
6,1430,,1521.630044,
6,1430,,1521.630174,
6,1094,,1521.630183,
6,1430,,1521.630386,
6,1430,,1521.630395,
6,1430,,1521.630602,
6,1430,,1521.630718,
6,1430,,1521.630832,
6,1430,,1521.630948,
6,1093,,1521.631045,
6,1430,,1521.639338,
6,1430,,1521.639468,
6,1430,,1521.64864,
6,1430,,1521.648654,
6,0,,1521.655223,
6,1430,,1521.657882,
6,1430,,1521.657982,
6,1430,,1521.667154,
6,1430,,1521.667165,
6,1430,,1521.676413,
6,1430,,1521.676431,
6,1430,,1521.685639,
6,1430,,1521.685769,
6,1430,,1521.694919,
6,1430,,1521.695055,
6,1430,,1521.704194,
6,1430,,1521.704283,
6,1430,,1521.71344,
6,1430,,1521.713569,
6,1430,,1521.722686,
6,1430,,1521.722798,
6,1430,,1521.73197,
6,1430,,1521.7321,
6,0,,1521.735588,
6,0,,1521.735597,
6,1430,,1521.741224,
6,1430,,1521.741242,
6,1430,,1521.750484,
6,1430,,1521.750613,
6,1430,,1521.759744,
6,1430,,1521.759764,
6,0,,1521.764844,
6,1430,,1521.769014,
6,1430,,1521.769028,
6,0,,1521.776345,
6,1430,,1521.778271,
6,1430,,1521.778283,
6,1430,,1521.787511,
6,1430,,1521.787613,
6,1430,,1521.796785,
6,1430,,1521.796916,
6,0,,1521.804408,
6,1430,,1521.806015,
6,1430,,1521.806127,
6,1430,,1521.815297,
6,1430,,1521.81543,
6,1430,,1521.824576,
6,1430,,1521.829194,
6,1430,,1521.82929,
6,1430,,1521.838449,
6,1430,,1521.838576,
6,1430,,1521.847724,
6,1430,,1521.847738,
6,1430,,1521.856955,
6,1430,,1521.857066,
6,1430,,1521.86624,
6,1430,,1521.866253,
6,0,,1521.868188,
6,1430,,1521.875498,
6,1430,,1521.875517,
6,1430,,1521.884722,
6,1430,,1521.884866,
6,1430,,1521.894008,
6,1430,,1521.894026,
6,1430,,1521.903266,
6,1430,,1521.903281,
6,0,,1521.904272,
6,1430,,1521.912522,
6,1430,,1521.912652,
6,1430,,1521.921779,
6,1430,,1521.921896,
6,1430,,1521.931053,
6,1430,,1521.931067,
6,1430,,1521.940285,
6,1430,,1521.940395,
6,1430,,1521.949653,
6,1430,,1521.949671,
6,1430,,1521.958826,
6,1430,,1521.958846,
6,0,,1521.964628,
6,0,,1521.964634,
6,1430,,1521.968098,
6,1430,,1521.968106,
6,0,,1521.968148,
6,0,,1521.972328,
6,0,,1521.972338,
6,0,,1521.972341,
6,0,,1521.975517,
6,74,,1521.975525,
6,92,,1521.975528,
6,1088,,1521.975532,
6,0,,1521.975535,
6,1430,,1521.977335,
6,1430,,1521.977401,
6,0,,1521.977405,
